"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MEX","Mexico","2014","2014",1.10834,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MEX","Mexico","2016","2016",1.48059,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ARM","Armenia","2006","2006",0.62983,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ARM","Armenia","2011","2011",0.55162,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ARM","Armenia","2016","2016",0.45666,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","AZE","Azerbaijan","2006","2006",1.28492,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BEN","Benin","2006","2006",1.37199,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BEN","Benin","2011","2011",1.33596,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BEN","Benin","2014","2014",1.2454,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","1997","1997",1.13402,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","1999","1999",1.15449,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2000","2000",1.12945,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2001","2001",1.15535,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2002","2002",1.11141,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2003","2003",1.12427,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2004","2004",1.20727,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2007","2007",1.20217,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2008","2008",1.25039,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2009","2009",1.39128,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BOL","Bolivia (Plurinational State of)","2011","2011",1.08,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","1990","1990",0.8462,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","1993","1993",0.85554,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","1995","1995",0.84452,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","1996","1996",0.86689,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","1999","1999",0.99028,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2001","2001",1.10271,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2002","2002",0.97919,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2003","2003",0.95787,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2004","2004",0.93854,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2005","2005",0.94595,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2006","2006",0.93665,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2007","2007",0.91016,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2008","2008",0.91778,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2009","2009",0.86507,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2011","2011",0.92258,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2012","2012",0.93106,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2013","2013",0.9569,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BRA","Brazil","2014","2014",0.97862,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BFA","Burkina Faso","2003","2003",1.03998,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BFA","Burkina Faso","2006","2006",1.06248,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","BFA","Burkina Faso","2010","2010",1.14157,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","TCD","Chad","2004","2004",1.34648,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","TCD","Chad","2014","2014",1.37716,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","1990","1990",0.99743,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","1992","1992",0.9784,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","1994","1994",0.93209,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","1996","1996",0.87675,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","1998","1998",0.94928,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2000","2000",0.9463,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2003","2003",0.97908,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2006","2006",0.93832,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2009","2009",0.97201,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2011","2011",0.84268,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CHL","Chile","2013","2013",1.02715,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","1991","1991",0.79733,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","1994","1994",0.8451,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","1997","1997",0.88443,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","1999","1999",0.90371,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2002","2002",0.94549,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2003","2003",0.81348,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2004","2004",0.95017,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2005","2005",0.80168,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2008","2008",0.85244,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2009","2009",0.97729,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2010","2010",0.79979,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2011","2011",0.9421,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2012","2012",0.87318,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2013","2013",0.88356,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2014","2014",0.85848,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","COL","Colombia","2015","2015",0.79492,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","1990","1990",1.04201,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","1992","1992",1.05558,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","1994","1994",1.02678,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","1997","1997",0.92373,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","1999","1999",0.77626,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2002","2002",0.9285,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2004","2004",1.02595,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2005","2005",1.02703,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2006","2006",0.87265,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2007","2007",0.85313,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2008","2008",0.75,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2009","2009",0.77416,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2010","2010",0.66905,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2011","2011",0.83998,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2012","2012",0.71082,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2013","2013",0.7875,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","CRI","Costa Rica","2014","2014",0.73305,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DJI","Djibouti","2006","2006",1.30166,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2002","2002",1.01512,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2004","2004",1.0936,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2005","2005",1.02696,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2006","2006",0.85788,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2007","2007",0.87058,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2008","2008",0.71329,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2009","2009",0.88654,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2010","2010",0.90834,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2011","2011",0.88026,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2012","2012",1.06973,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2013","2013",0.875,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","DOM","Dominican Republic","2014","2014",0.79188,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2000","2000",0.98704,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2001","2001",1.00028,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2004","2004",1.00767,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2005","2005",0.93234,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2006","2006",0.98102,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2007","2007",0.84564,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2008","2008",0.86929,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2009","2009",0.93325,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2010","2010",0.93164,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2011","2011",1.05026,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2013","2013",1.17998,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","ECU","Ecuador","2014","2014",1.11901,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","EGY","Egypt","2005","2005",1.20414,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","EGY","Egypt","2009","2009",1.16285,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","EGY","Egypt","2014","2014",1.20372,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","1995","1995",1.03278,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","1997","1997",1.09703,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","1999","1999",1.07684,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2000","2000",1.06811,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2001","2001",1.03152,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2004","2004",1.06757,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2009","2009",1.04625,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2010","2010",1.02357,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2012","2012",1.14777,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2013","2013",1.05941,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","SLV","El Salvador","2014","2014",1.07339,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","GAB","Gabon","2012","2012",0.85161,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","GIN","Guinea","2005","2005",1.41375,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","GIN","Guinea","2012","2012",1.37638,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","GNB","Guinea-Bissau","2014","2014",1.2841,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","1990","1990",0.90248,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","1992","1992",0.89106,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","1994","1994",0.94796,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","1997","1997",0.83696,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","1999","1999",0.92909,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2001","2001",0.86285,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2002","2002",0.93758,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2003","2003",0.89403,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2006","2006",0.85389,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2007","2007",0.84026,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2009","2009",0.80213,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2010","2010",0.91387,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2011","2011",0.83387,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","HND","Honduras","2013","2013",1.02464,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","KAZ","Kazakhstan","2006","2006",0.94649,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","KAZ","Kazakhstan","2011","2011",0.73361,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","KAZ","Kazakhstan","2015","2015",0.73129,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","LSO","Lesotho","2005","2005",1.0335,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","LSO","Lesotho","2009","2009",1.02484,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","LSO","Lesotho","2014","2014",0.94791,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","LBR","Liberia","2007","2007",1.40735,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","LBR","Liberia","2013","2013",1.42566,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MDG","Madagascar","2009","2009",1.13388,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2006","2006",1.16772,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2013","2013",1.1558,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MLI","Mali","2015","2015",1.12616,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MOZ","Mozambique","2003","2003",1.36143,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MOZ","Mozambique","2008","2008",1.30538,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","MOZ","Mozambique","2011","2011",1.31647,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NIC","Nicaragua","1993","1993",0.97957,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NIC","Nicaragua","1998","1998",0.84103,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NIC","Nicaragua","2001","2001",0.78328,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NIC","Nicaragua","2005","2005",0.89643,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NIC","Nicaragua","2009","2009",0.7745,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NER","Niger","2006","2006",1.11325,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","NER","Niger","2012","2012",1.1262,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2001","2001",0.84201,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2002","2002",0.90176,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2003","2003",0.78684,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2004","2004",0.88305,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2005","2005",1.0274,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2006","2006",0.88545,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2007","2007",0.94325,,
"ROFST_H_3_GPIA","Rate of out-of-school youth of upper secondary school age, adjusted gender parity index (household survey data) (GPIA)","PAN","Panama","2008","2008",0.78999,,
