"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","1994","1994",13254,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","1995","1995",24983,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","1998","1998",29380,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","1999","1999",30962,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2000","2000",30198,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2001","2001",28980,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2002","2002",33947,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2003","2003",32557,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2004","2004",35792,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2005","2005",36458,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2006","2006",37198,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","NAM","Namibia","2007","2007",36411,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","1996","1996",19041,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","1999","1999",27176,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2000","2000",31514,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2001","2001",33836,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2007","2007",20753,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2008","2008",26744,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2010","2010",25877,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2011","2011",24591,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2012","2012",24387,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2013","2013",27350,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2014","2014",31674,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","KWT","Kuwait","2015","2015",24300,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","1998","1998",16181,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","1999","1999",15967,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2000","2000",16042,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2001","2001",17876,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2005","2005",17826,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2006","2006",17552,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2008","2008",16291,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2009","2009",15120,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2010","2010",13046,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2011","2011",12169,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2012","2012",11478,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2013","2013",11935,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2015","2015",9350,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BTN","Bhutan","2016","2016",9680,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","1999","1999",404137,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2000","2000",389220,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2001","2001",383306,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2002","2002",371891,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2008","2008",387521,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2009","2009",402091,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2010","2010",382857,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2011","2011",387725,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2012","2012",366375,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2013","2013",375772,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2014","2014",389807,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2015","2015",389486,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","GTM","Guatemala","2016","2016",386726,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1986","1986",287203,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1987","1987",285357,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1988","1988",254981,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1989","1989",247396,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1990","1990",254462,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1991","1991",245091,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1992","1992",240819,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1994","1994",248809,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","1999","1999",155513,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2000","2000",115558,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2001","2001",91050,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2002","2002",111091,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2003","2003",108630,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2004","2004",117930,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2005","2005",95927,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2006","2006",75373,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2007","2007",77614,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2008","2008",80349,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2009","2009",83953,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2010","2010",65652,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2011","2011",67309,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2012","2012",80988,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2013","2013",75790,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2014","2014",80173,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CUB","Cuba","2015","2015",91473,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","1999","1999",70456,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2000","2000",73825,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2001","2001",73995,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2002","2002",73094,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2003","2003",74794,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2004","2004",74125,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2005","2005",72079,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2006","2006",70031,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2007","2007",67887,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2008","2008",65371,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2009","2009",67304,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2010","2010",69288,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2011","2011",73490,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2012","2012",85049,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2013","2013",76284,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2014","2014",73413,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2015","2015",67038,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","CHE","Switzerland","2016","2016",62776,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","1999","1999",300456,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2000","2000",279532,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2002","2002",244189,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2004","2004",279683,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2005","2005",255256,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2007","2007",166546,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2008","2008",192409,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2009","2009",251869,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2010","2010",225528,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2011","2011",233096,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2012","2012",228082,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2013","2013",208606,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2014","2014",192976,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2015","2015",196126,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DOM","Dominican Republic","2016","2016",162310,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2000","2000",837,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2001","2001",936,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2002","2002",1654,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2003","2003",1536,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2004","2004",1510,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2005","2005",1564,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2008","2008",503,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2009","2009",568,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2010","2010",635,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2013","2013",939,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2014","2014",907,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2015","2015",1095,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","VCT","Saint Vincent and the Grenadines","2016","2016",744,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","1993","1993",1160840,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","1994","1994",1064864,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2010","2010",1449594,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2011","2011",1395727,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2012","2012",1473087,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2013","2013",1412294,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2014","2014",1168244,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","USA","United States of America","2015","2015",905925,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","1973","1973",745416,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","1999","1999",109765,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2000","2000",84336,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2001","2001",71509,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2002","2002",66886,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2003","2003",64854,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2004","2004",55486,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2005","2005",46241,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2006","2006",42477,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2007","2007",39863,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2008","2008",40440,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2009","2009",36285,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2010","2010",30237,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2011","2011",29642,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2012","2012",25918,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2013","2013",19674,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2014","2014",16649,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2015","2015",9150,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","ESP","Spain","2016","2016",4397,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2000","2000",163164,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2001","2001",159572,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2002","2002",157401,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2005","2005",139206,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2006","2006",124455,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2007","2007",132522,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2008","2008",141722,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2009","2009",145702,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2010","2010",140560,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2011","2011",132936,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2012","2012",127368,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2013","2013",119155,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2014","2014",125575,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2015","2015",130815,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","SLV","El Salvador","2016","2016",127088,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","1996","1996",87394,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","1997","1997",85708,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","1998","1998",79804,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","1999","1999",68908,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2000","2000",58676,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2001","2001",55124,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2002","2002",51548,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2003","2003",79936,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2004","2004",73054,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2005","2005",70719,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2006","2006",67672,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2007","2007",65172,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2008","2008",64480,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2009","2009",63166,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2010","2010",61957,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2011","2011",58021,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2012","2012",54487,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2013","2013",50641,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2014","2014",42227,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2015","2015",30004,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BGR","Bulgaria","2016","2016",24573,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","1983","1983",1644,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","1989","1989",1414,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2001","2001",350,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2002","2002",601,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2003","2003",251,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2009","2009",258,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2010","2010",381,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2011","2011",65,"+","National Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","BRB","Barbados","2016","2016",91,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2000","2000",217250,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2001","2001",198994,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2002","2002",157629,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2003","2003",144858,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2004","2004",123351,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2005","2005",127364,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2006","2006",133898,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2007","2007",140037,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2008","2008",133232,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2009","2009",196428,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2010","2010",198810,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2011","2011",209067,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2012","2012",181227,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2013","2013",169670,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2014","2014",157384,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2015","2015",147698,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","BOL","Bolivia (Plurinational State of)","2016","2016",144575,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2001","2001",37870,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2002","2002",40907,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2004","2004",42538,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2005","2005",44101,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2008","2008",45345,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","DJI","Djibouti","2015","2015",40062,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","1999","1999",1967,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2000","2000",3069,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2001","2001",2013,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2002","2002",2096,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2003","2003",2229,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2004","2004",2571,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2005","2005",2507,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2006","2006",2250,"‡","UIS Estimation"
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2007","2007",1536,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2008","2008",1694,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2009","2009",1401,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2010","2010",1137,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2011","2011",1059,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2012","2012",1048,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2013","2013",1171,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2015","2015",2213,,
"OFST_3_CP","Out-of-school youth of upper secondary school age, both sexes (number)","LCA","Saint Lucia","2016","2016",1666,,
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","40530","Central and Eastern Europe","1998","1998",2727533,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","40530","Central and Eastern Europe","1999","1999",2516938,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","40530","Central and Eastern Europe","2000","2000",2465183,"‡","UIS Estimation"
"OFST_3_F_CP","Out-of-school youth of upper secondary school age, female (number)","40530","Central and Eastern Europe","2001","2001",2276420,"‡","UIS Estimation"
